Confirmed Foreign National,Confirmed Indian National,Date,State/UnionTerritory,State/UnionTerritory (group),Time,% of death,%cured,%of confimed cases,%of cured,Confirmed,Cured,death%,Deaths,Sno
-,-,31-03-2020,Himachal Pradesh,Other,8:30 PM,33.333333333,0,0.023512814,0,3,0,33.333333333,1,511
-,-,31-03-2020,Jammu and Kashmir,Other,8:30 PM,3.703703704,3.703703704,0.423230661,3.703703704,54,2,3.703703704,2,512
-,-,31-03-2020,Karnataka,Other,8:30 PM,3.614457831,6.024096386,0.650521201,6.024096386,83,5,3.614457831,3,513
-,-,31-03-2020,Kerala,Other,8:30 PM,0.427350427,8.119658120,1.833999530,8.119658120,234,19,0.427350427,1,514
-,-,31-03-2020,Ladakh,Other,8:30 PM,0,23.076923077,0.101888863,23.076923077,13,3,0,0,515
-,-,31-03-2020,Madhya Pradesh,Other,8:30 PM,6.382978723,0,0.368367427,0,47,0,6.382978723,3,516
-,-,31-03-2020,Maharashtra,Maharashtra,8:30 PM,4.166666667,18.055555556,1.692922643,18.055555556,216,39,4.166666667,9,517
-,-,31-03-2020,Manipur,Other,8:30 PM,0,0,0.007837605,0,1,0,0,0,518
-,-,31-03-2020,Mizoram,Other,8:30 PM,0,0,0.007837605,0,1,0,0,0,519
-,-,31-03-2020,Odisha,Other,8:30 PM,0,0,0.023512814,0,3,0,0,0,520
-,-,31-03-2020,Puducherry,Other,8:30 PM,0,0,0.007837605,0,1,0,0,0,521
-,-,31-03-2020,Punjab,Other,8:30 PM,7.317073171,2.439024390,0.321341798,2.439024390,41,1,7.317073171,3,522
-,-,31-03-2020,Rajasthan,Other,8:30 PM,0,4.054054054,0.579982757,4.054054054,74,3,0,0,523
-,-,31-03-2020,Tamil Nadu,Other,8:30 PM,1.351351351,5.405405405,0.579982757,5.405405405,74,4,1.351351351,1,524
-,-,31-03-2020,Telengana,Other,8:30 PM,1.265822785,1.265822785,0.619170781,1.265822785,79,1,1.265822785,1,525
-,-,31-03-2020,Uttarakhand,Other,8:30 PM,0,28.571428571,0.054863234,28.571428571,7,2,0,0,526
-,-,31-03-2020,Uttar Pradesh,Other,8:30 PM,0,13.861386139,0.791598088,13.861386139,101,14,0,0,527
-,-,31-03-2020,West Bengal,Other,8:30 PM,7.692307692,0,0.203777726,0,26,0,7.692307692,2,528
-,-,31-03-2020,Unassigned,Other,8:30 PM,0,0,0.297828983,0,38,0,0,0,529
-,-,01-04-2020,Andhra Pradesh,Other,7:30 PM,0,1.204819277,0.650521201,1.204819277,83,1,0,0,530
-,-,01-04-2020,Andaman and Nicobar Islands,Other,7:30 PM,0,0,0.078376048,0,10,0,0,0,531
-,-,01-04-2020,Assam,Other,7:30 PM,0,0,0.007837605,0,1,0,0,0,532
-,-,01-04-2020,Bihar,Other,7:30 PM,4.347826087,0,0.180264911,0,23,0,4.347826087,1,533
-,-,01-04-2020,Chandigarh,Other,7:30 PM,0,0,0.125401677,0,16,0,0,0,534
-,-,01-04-2020,Chhattisgarh,Other,7:30 PM,0,22.222222222,0.070538443,22.222222222,9,2,0,0,535
-,-,01-04-2020,Delhi,Other,7:30 PM,1.315789474,3.947368421,1.191315934,3.947368421,152,6,1.315789474,2,536
-,-,01-04-2020,Goa,Other,7:30 PM,0,0,0.039188024,0,5,0,0,0,537
-,-,01-04-2020,Gujarat,Other,7:30 PM,7.317073171,6.097560976,0.642683596,6.097560976,82,5,7.317073171,6,538
-,-,01-04-2020,Haryana,Other,7:30 PM,0,48.837209302,0.337017008,48.837209302,43,21,0,0,539
-,-,01-04-2020,Himachal Pradesh,Other,7:30 PM,33.333333333,0,0.023512814,0,3,0,33.333333333,1,540
-,-,01-04-2020,Jammu and Kashmir,Other,7:30 PM,3.225806452,3.225806452,0.485931499,3.225806452,62,2,3.225806452,2,541
-,-,01-04-2020,Jharkhand,Other,7:30 PM,0,0,0.007837605,0,1,0,0,0,542
-,-,01-04-2020,Karnataka,Other,7:30 PM,2.970297030,7.920792079,0.791598088,7.920792079,101,8,2.970297030,3,543
-,-,01-04-2020,Kerala,Other,7:30 PM,0.829875519,9.543568465,1.888862764,9.543568465,241,23,0.829875519,2,544
-,-,01-04-2020,Ladakh,Other,7:30 PM,0,23.076923077,0.101888863,23.076923077,13,3,0,0,545
-,-,01-04-2020,Madhya Pradesh,Other,7:30 PM,4.545454545,0,0.517281919,0,66,0,4.545454545,3,546
-,-,01-04-2020,Maharashtra,Maharashtra,7:30 PM,2.980132450,12.913907285,2.366956658,12.913907285,302,39,2.980132450,9,547
-,-,01-04-2020,Manipur,Other,7:30 PM,0,0,0.007837605,0,1,0,0,0,548
-,-,01-04-2020,Mizoram,Other,7:30 PM,0,0,0.007837605,0,1,0,0,0,549
-,-,01-04-2020,Odisha,Other,7:30 PM,0,0,0.031350419,0,4,0,0,0,550
-,-,01-04-2020,Puducherry,Other,7:30 PM,0,33.333333333,0.023512814,33.333333333,3,1,0,0,551
-,-,01-04-2020,Punjab,Other,7:30 PM,7.142857143,2.380952381,0.329179403,2.380952381,42,1,7.142857143,3,552
-,-,01-04-2020,Rajasthan,Other,7:30 PM,0,3.225806452,0.728897249,3.225806452,93,3,0,0,553
-,-,01-04-2020,Tamil Nadu,Other,7:30 PM,0.427350427,2.564102564,1.833999530,2.564102564,234,6,0.427350427,1,554
-,-,01-04-2020,Telengana,Other,7:30 PM,3.125,1.041666667,0.752410063,1.041666667,96,1,3.125,3,555
-,-,01-04-2020,Uttarakhand,Other,7:30 PM,0,28.571428571,0.054863234,28.571428571,7,2,0,0,556
-,-,01-04-2020,Uttar Pradesh,Other,7:30 PM,1.941747573,13.592233010,0.807273297,13.592233010,103,14,1.941747573,2,557
-,-,01-04-2020,West Bengal,Other,7:30 PM,8.108108108,16.216216216,0.289991379,16.216216216,37,6,8.108108108,3,558
-,-,02-04-2020,Andhra Pradesh,Other,6:00 PM,1.162790698,1.162790698,0.674034015,1.162790698,86,1,1.162790698,1,559
-,-,02-04-2020,Andaman and Nicobar Islands,Other,6:00 PM,0,0,0.078376048,0,10,0,0,0,560
-,-,02-04-2020,Assam,Other,6:00 PM,0,0,0.039188024,0,5,0,0,0,561
-,-,02-04-2020,Bihar,Other,6:00 PM,4.166666667,0,0.188102516,0,24,0,4.166666667,1,562
-,-,02-04-2020,Chandigarh,Other,6:00 PM,0,0,0.125401677,0,16,0,0,0,563
-,-,02-04-2020,Chhattisgarh,Other,6:00 PM,0,22.222222222,0.070538443,22.222222222,9,2,0,0,564
-,-,02-04-2020,Delhi,Other,6:00 PM,1.826484018,3.652968037,1.716435457,3.652968037,219,8,1.826484018,4,565
-,-,02-04-2020,Goa,Other,6:00 PM,0,0,0.039188024,0,5,0,0,0,566
-,-,02-04-2020,Gujarat,Other,6:00 PM,8.045977011,9.195402299,0.681871620,9.195402299,87,8,8.045977011,7,567
-,-,02-04-2020,Haryana,Other,6:00 PM,0,48.837209302,0.337017008,48.837209302,43,21,0,0,568
-,-,02-04-2020,Himachal Pradesh,Other,6:00 PM,33.333333333,33.333333333,0.023512814,33.333333333,3,1,33.333333333,1,569
-,-,02-04-2020,Jammu and Kashmir,Other,6:00 PM,3.225806452,3.225806452,0.485931499,3.225806452,62,2,3.225806452,2,570
-,-,02-04-2020,Jharkhand,Other,6:00 PM,0,0,0.007837605,0,1,0,0,0,571
-,-,02-04-2020,Karnataka,Other,6:00 PM,2.727272727,8.181818182,0.862136531,8.181818182,110,9,2.727272727,3,572
-,-,02-04-2020,Kerala,Other,6:00 PM,0.754716981,9.433962264,2.076965279,9.433962264,265,25,0.754716981,2,573
-,-,02-04-2020,Ladakh,Other,6:00 PM,0,23.076923077,0.101888863,23.076923077,13,3,0,0,574
-,-,02-04-2020,Madhya Pradesh,Other,6:00 PM,6.060606061,0,0.775922878,0,99,0,6.060606061,6,575
-,-,02-04-2020,Maharashtra,Maharashtra,6:00 PM,3.880597015,12.537313433,2.625597617,12.537313433,335,42,3.880597015,13,576
-,-,02-04-2020,Manipur,Other,6:00 PM,0,0,0.007837605,0,1,0,0,0,577
-,-,02-04-2020,Mizoram,Other,6:00 PM,0,0,0.007837605,0,1,0,0,0,578
-,-,02-04-2020,Odisha,Other,6:00 PM,0,0,0.031350419,0,4,0,0,0,579
-,-,02-04-2020,Puducherry,Other,6:00 PM,0,33.333333333,0.023512814,33.333333333,3,1,0,0,580
-,-,02-04-2020,Punjab,Other,6:00 PM,8.695652174,2.173913043,0.360529822,2.173913043,46,1,8.695652174,4,581
-,-,02-04-2020,Rajasthan,Other,6:00 PM,0,2.777777778,0.846461321,2.777777778,108,3,0,0,582
-,-,02-04-2020,Tamil Nadu,Other,6:00 PM,0.427350427,2.564102564,1.833999530,2.564102564,234,6,0.427350427,1,583
-,-,02-04-2020,Telengana,Other,6:00 PM,2.803738318,0.934579439,0.838623717,0.934579439,107,1,2.803738318,3,584
-,-,02-04-2020,Uttarakhand,Other,6:00 PM,0,28.571428571,0.054863234,28.571428571,7,2,0,0,585
-,-,02-04-2020,Uttar Pradesh,Other,6:00 PM,1.769911504,12.389380531,0.885649346,12.389380531,113,14,1.769911504,2,586
-,-,02-04-2020,West Bengal,Other,6:00 PM,5.660377358,11.320754717,0.415393056,11.320754717,53,6,5.660377358,3,587
-,-,03-04-2020,Andhra Pradesh,Other,6:00 PM,0.757575758,0.757575758,1.034563837,0.757575758,132,1,0.757575758,1,588
-,-,03-04-2020,Andaman and Nicobar Islands,Other,6:00 PM,0,0,0.078376048,0,10,0,0,0,589
-,-,03-04-2020,Arunachal Pradesh,Other,6:00 PM,0,0,0.007837605,0,1,0,0,0,590
-,-,03-04-2020,Assam,Other,6:00 PM,0,0,0.125401677,0,16,0,0,0,591
-,-,03-04-2020,Bihar,Other,6:00 PM,3.448275862,0,0.227290540,0,29,0,3.448275862,1,592
-,-,03-04-2020,Chandigarh,Other,6:00 PM,0,0,0.141076887,0,18,0,0,0,593
-,-,03-04-2020,Chhattisgarh,Other,6:00 PM,0,33.333333333,0.070538443,33.333333333,9,3,0,0,594
-,-,03-04-2020,Delhi,Other,6:00 PM,1.826484018,3.652968037,1.716435457,3.652968037,219,8,1.826484018,4,595
-,-,03-04-2020,Goa,Other,6:00 PM,0,0,0.047025629,0,6,0,0,0,596
-,-,03-04-2020,Gujarat,Other,6:00 PM,8.421052632,10.526315789,0.744572459,10.526315789,95,10,8.421052632,8,597
-,-,03-04-2020,Haryana,Other,6:00 PM,0,48.979591837,0.384042637,48.979591837,49,24,0,0,598
-,-,03-04-2020,Himachal Pradesh,Other,6:00 PM,16.666666667,16.666666667,0.047025629,16.666666667,6,1,16.666666667,1,599
-,-,03-04-2020,Jammu and Kashmir,Other,6:00 PM,2.666666667,4,0.587820362,4,75,3,2.666666667,2,600
-,-,03-04-2020,Jharkhand,Other,6:00 PM,0,0,0.015675210,0,2,0,0,0,601
-,-,03-04-2020,Karnataka,Other,6:00 PM,2.419354839,8.064516129,0.971862999,8.064516129,124,10,2.419354839,3,602
-,-,03-04-2020,Kerala,Other,6:00 PM,0.699300699,9.440559441,2.241554981,9.440559441,286,27,0.699300699,2,603
-,-,03-04-2020,Ladakh,Other,6:00 PM,0,21.428571429,0.109726468,21.428571429,14,3,0,0,604
-,-,03-04-2020,Madhya Pradesh,Other,6:00 PM,5.769230769,0,0.815110902,0,104,0,5.769230769,6,605
-,-,03-04-2020,Maharashtra,Maharashtra,6:00 PM,4.776119403,12.537313433,2.625597617,12.537313433,335,42,4.776119403,16,606
-,-,03-04-2020,Manipur,Other,6:00 PM,0,0,0.015675210,0,2,0,0,0,607
-,-,03-04-2020,Mizoram,Other,6:00 PM,0,0,0.007837605,0,1,0,0,0,608
-,-,03-04-2020,Odisha,Other,6:00 PM,0,0,0.039188024,0,5,0,0,0,609
-,-,03-04-2020,Puducherry,Other,6:00 PM,0,20,0.039188024,20,5,1,0,0,610
-,-,03-04-2020,Punjab,Other,6:00 PM,10.416666667,2.083333333,0.376205032,2.083333333,48,1,10.416666667,5,611
-,-,03-04-2020,Rajasthan,Other,6:00 PM,0,1.796407186,1.308880006,1.796407186,167,3,0,0,612
-,-,03-04-2020,Tamil Nadu,Other,6:00 PM,0.323624595,1.941747573,2.421819892,1.941747573,309,6,0.323624595,1,613
-,-,03-04-2020,Telengana,Other,6:00 PM,4.430379747,0.632911392,1.238341563,0.632911392,158,1,4.430379747,7,614
-,-,03-04-2020,Uttarakhand,Other,6:00 PM,0,20,0.078376048,20,10,2,0,0,615
-,-,03-04-2020,Uttar Pradesh,Other,6:00 PM,1.162790698,8.139534884,1.348068030,8.139534884,172,14,1.162790698,2,616
-,-,03-04-2020,West Bengal,Other,6:00 PM,4.761904762,4.761904762,0.493769104,4.761904762,63,3,4.761904762,3,617
-,-,03-04-2020,Unassigned,Other,6:00 PM,0,0,0.603495572,0,77,0,0,0,618
-,-,04-04-2020,Andhra Pradesh,Other,6:00 PM,0.621118012,0.621118012,1.261854377,0.621118012,161,1,0.621118012,1,619
-,-,04-04-2020,Andaman and Nicobar Islands,Other,6:00 PM,0,0,0.078376048,0,10,0,0,0,620
-,-,04-04-2020,Arunachal Pradesh,Other,6:00 PM,0,0,0.007837605,0,1,0,0,0,621
-,-,04-04-2020,Assam,Other,6:00 PM,0,0,0.188102516,0,24,0,0,0,622
-,-,04-04-2020,Bihar,Other,6:00 PM,3.333333333,0,0.235128145,0,30,0,3.333333333,1,623
-,-,04-04-2020,Chandigarh,Other,6:00 PM,0,0,0.141076887,0,18,0,0,0,624
-,-,04-04-2020,Chhattisgarh,Other,6:00 PM,0,33.333333333,0.070538443,33.333333333,9,3,0,0,625
-,-,04-04-2020,Delhi,Other,6:00 PM,1.348314607,3.370786517,3.487734148,3.370786517,445,15,1.348314607,6,626
-,-,04-04-2020,Goa,Other,6:00 PM,0,0,0.054863234,0,7,0,0,0,627
-,-,04-04-2020,Gujarat,Other,6:00 PM,9.523809524,13.333333333,0.822948507,13.333333333,105,14,9.523809524,10,628
-,-,04-04-2020,Haryana,Other,6:00 PM,0,48.979591837,0.384042637,48.979591837,49,24,0,0,629
-,-,04-04-2020,Himachal Pradesh,Other,6:00 PM,16.666666667,16.666666667,0.047025629,16.666666667,6,1,16.666666667,1,630
-,-,04-04-2020,Jammu and Kashmir,Other,6:00 PM,2.666666667,4,0.587820362,4,75,3,2.666666667,2,631
-,-,04-04-2020,Jharkhand,Other,6:00 PM,0,0,0.015675210,0,2,0,0,0,632
-,-,04-04-2020,Karnataka,Other,6:00 PM,2.34375,9.375,1.003213418,9.375,128,12,2.34375,3,633
-,-,04-04-2020,Kerala,Other,6:00 PM,0.677966102,13.898305085,2.312093424,13.898305085,295,41,0.677966102,2,634
-,-,04-04-2020,Ladakh,Other,6:00 PM,0,21.428571429,0.109726468,21.428571429,14,3,0,0,635
-,-,04-04-2020,Madhya Pradesh,Other,6:00 PM,5.769230769,0,0.815110902,0,104,0,5.769230769,6,636
-,-,04-04-2020,Maharashtra,Maharashtra,6:00 PM,4.897959184,8.571428571,3.840426366,8.571428571,490,42,4.897959184,24,637
-,-,04-04-2020,Manipur,Other,6:00 PM,0,0,0.015675210,0,2,0,0,0,638
-,-,04-04-2020,Mizoram,Other,6:00 PM,0,0,0.007837605,0,1,0,0,0,639
-,-,04-04-2020,Odisha,Other,6:00 PM,0,0,0.039188024,0,5,0,0,0,640
-,-,04-04-2020,Puducherry,Other,6:00 PM,0,20,0.039188024,20,5,1,0,0,641
-,-,04-04-2020,Punjab,Other,6:00 PM,8.771929825,1.754385965,0.446743475,1.754385965,57,1,8.771929825,5,642
-,-,04-04-2020,Rajasthan,Other,6:00 PM,0,10.5,1.567520966,10.5,200,21,0,0,643
-,-,04-04-2020,Tamil Nadu,Other,6:00 PM,0.486618005,1.459854015,3.221255584,1.459854015,411,6,0.486618005,2,644
-,-,04-04-2020,Telengana,Other,6:00 PM,4.402515723,0.628930818,1.246179168,0.628930818,159,1,4.402515723,7,645
-,-,04-04-2020,Uttarakhand,Other,6:00 PM,0,12.5,0.125401677,12.5,16,2,0,0,646
-,-,04-04-2020,Uttar Pradesh,Other,6:00 PM,1.149425287,10.919540230,1.363743240,10.919540230,174,19,1.149425287,2,647
-,-,04-04-2020,West Bengal,Other,6:00 PM,4.347826087,4.347826087,0.540794733,4.347826087,69,3,4.347826087,3,648
-,-,05-04-2020,Andhra Pradesh,Other,6:00 PM,0.526315789,0.526315789,1.489144917,0.526315789,190,1,0.526315789,1,649
-,-,05-04-2020,Andaman and Nicobar Islands,Other,6:00 PM,0,0,0.078376048,0,10,0,0,0,650
-,-,05-04-2020,Arunachal Pradesh,Other,6:00 PM,0,0,0.007837605,0,1,0,0,0,651
-,-,05-04-2020,Assam,Other,6:00 PM,0,0,0.203777726,0,26,0,0,0,652
-,-,05-04-2020,Bihar,Other,6:00 PM,3.333333333,0,0.235128145,0,30,0,3.333333333,1,653
-,-,05-04-2020,Chandigarh,Other,6:00 PM,0,0,0.141076887,0,18,0,0,0,654
-,-,05-04-2020,Chhattisgarh,Other,6:00 PM,0,33.333333333,0.070538443,33.333333333,9,3,0,0,655
-,-,05-04-2020,Delhi,Other,6:00 PM,1.391650099,3.578528827,3.942315228,3.578528827,503,18,1.391650099,7,656
-,-,05-04-2020,Goa,Other,6:00 PM,0,0,0.054863234,0,7,0,0,0,657
-,-,05-04-2020,Gujarat,Other,6:00 PM,9.016393443,14.754098361,0.956187789,14.754098361,122,18,9.016393443,11,658
-,-,05-04-2020,Haryana,Other,6:00 PM,1.694915254,42.372881356,0.462418685,42.372881356,59,25,1.694915254,1,659
-,-,05-04-2020,Himachal Pradesh,Other,6:00 PM,16.666666667,16.666666667,0.047025629,16.666666667,6,1,16.666666667,1,660
-,-,05-04-2020,Jammu and Kashmir,Other,6:00 PM,1.886792453,3.773584906,0.830786112,3.773584906,106,4,1.886792453,2,661
-,-,05-04-2020,Jharkhand,Other,6:00 PM,0,0,0.023512814,0,3,0,0,0,662
-,-,05-04-2020,Karnataka,Other,6:00 PM,2.777777778,8.333333333,1.128615095,8.333333333,144,12,2.777777778,4,663
-,-,05-04-2020,Kerala,Other,6:00 PM,0.653594771,16.013071895,2.398307077,16.013071895,306,49,0.653594771,2,664
-,-,05-04-2020,Ladakh,Other,6:00 PM,0,71.428571429,0.109726468,71.428571429,14,10,0,0,665
-,-,05-04-2020,Madhya Pradesh,Other,6:00 PM,5.454545455,0,1.293204797,0,165,0,5.454545455,9,666
-,-,05-04-2020,Maharashtra,Maharashtra,6:00 PM,4.897959184,8.571428571,3.840426366,8.571428571,490,42,4.897959184,24,667
-,-,05-04-2020,Manipur,Other,6:00 PM,0,0,0.015675210,0,2,0,0,0,668
-,-,05-04-2020,Mizoram,Other,6:00 PM,0,0,0.007837605,0,1,0,0,0,669
-,-,05-04-2020,Odisha,Other,6:00 PM,0,0,0.156752097,0,20,0,0,0,670
-,-,05-04-2020,Puducherry,Other,6:00 PM,0,20,0.039188024,20,5,1,0,0,671
-,-,05-04-2020,Punjab,Other,6:00 PM,8.771929825,1.754385965,0.446743475,1.754385965,57,1,8.771929825,5,672
-,-,05-04-2020,Rajasthan,Other,6:00 PM,0,10.5,1.567520966,10.5,200,21,0,0,673
-,-,05-04-2020,Tamil Nadu,Other,6:00 PM,0.618556701,1.237113402,3.801238342,1.237113402,485,6,0.618556701,3,674
-,-,05-04-2020,Telengana,Other,6:00 PM,2.602230483,11.895910781,2.108315699,11.895910781,269,32,2.602230483,7,675
-,-,05-04-2020,Uttarakhand,Other,6:00 PM,0,9.090909091,0.172427306,9.090909091,22,2,0,0,676
-,-,05-04-2020,Uttar Pradesh,Other,6:00 PM,0.881057269,8.370044053,1.779136296,8.370044053,227,19,0.881057269,2,677
-,-,05-04-2020,West Bengal,Other,6:00 PM,3.75,12.5,0.627008386,12.5,80,10,3.75,3,678
-,-,06-04-2020,Andhra Pradesh,Other,6:00 PM,1.327433628,0.442477876,1.771298691,0.442477876,226,1,1.327433628,3,679
-,-,06-04-2020,Andaman and Nicobar Islands,Other,6:00 PM,0,0,0.078376048,0,10,0,0,0,680
-,-,06-04-2020,Arunachal Pradesh,Other,6:00 PM,0,0,0.007837605,0,1,0,0,0,681
-,-,06-04-2020,Assam,Other,6:00 PM,0,0,0.203777726,0,26,0,0,0,682
-,-,06-04-2020,Bihar,Other,6:00 PM,3.125,0,0.250803354,0,32,0,3.125,1,683
-,-,06-04-2020,Chandigarh,Other,6:00 PM,0,0,0.141076887,0,18,0,0,0,684
-,-,06-04-2020,Chhattisgarh,Other,6:00 PM,0,80,0.078376048,80,10,8,0,0,685
-,-,06-04-2020,Delhi,Other,6:00 PM,1.338432122,3.632887189,4.099067325,3.632887189,523,19,1.338432122,7,686
-,-,06-04-2020,Goa,Other,6:00 PM,0,0,0.054863234,0,7,0,0,0,687
-,-,06-04-2020,Gujarat,Other,6:00 PM,8.333333333,15.277777778,1.128615095,15.277777778,144,22,8.333333333,12,688
-,-,06-04-2020,Haryana,Other,6:00 PM,1.190476190,29.761904762,0.658358806,29.761904762,84,25,1.190476190,1,689
-,-,06-04-2020,Himachal Pradesh,Other,6:00 PM,7.692307692,15.384615385,0.101888863,15.384615385,13,2,7.692307692,1,690
-,-,06-04-2020,Jammu and Kashmir,Other,6:00 PM,1.834862385,3.669724771,0.854298926,3.669724771,109,4,1.834862385,2,691
-,-,06-04-2020,Jharkhand,Other,6:00 PM,0,0,0.031350419,0,4,0,0,0,692
-,-,06-04-2020,Karnataka,Other,6:00 PM,2.649006623,7.947019868,1.183478329,7.947019868,151,12,2.649006623,4,693
-,-,06-04-2020,Kerala,Other,6:00 PM,0.636942675,17.515923567,2.461007916,17.515923567,314,55,0.636942675,2,694
-,-,06-04-2020,Ladakh,Other,6:00 PM,0,71.428571429,0.109726468,71.428571429,14,10,0,0,695
-,-,06-04-2020,Madhya Pradesh,Other,6:00 PM,5.454545455,0,1.293204797,0,165,0,5.454545455,9,696
-,-,06-04-2020,Maharashtra,Maharashtra,6:00 PM,6.016042781,7.486631016,5.862528411,7.486631016,748,56,6.016042781,45,697
-,-,06-04-2020,Manipur,Other,6:00 PM,0,0,0.015675210,0,2,0,0,0,698
-,-,06-04-2020,Mizoram,Other,6:00 PM,0,0,0.007837605,0,1,0,0,0,699
-,-,06-04-2020,Odisha,Other,6:00 PM,0,9.523809524,0.164589701,9.523809524,21,2,0,0,700
-,-,06-04-2020,Puducherry,Other,6:00 PM,0,20,0.039188024,20,5,1,0,0,701
-,-,06-04-2020,Punjab,Other,6:00 PM,7.894736842,5.263157895,0.595657967,5.263157895,76,4,7.894736842,6,702
-,-,06-04-2020,Rajasthan,Other,6:00 PM,0,7.664233577,2.147503723,7.664233577,274,21,0,0,703
-,-,06-04-2020,Tamil Nadu,Other,6:00 PM,0.875656743,1.401050788,4.475272357,1.401050788,571,8,0.875656743,5,704
-,-,06-04-2020,Telengana,Other,6:00 PM,2.180685358,10.591900312,2.515871150,10.591900312,321,34,2.180685358,7,705
-,-,06-04-2020,Uttarakhand,Other,6:00 PM,0,15.384615385,0.203777726,15.384615385,26,4,0,0,706
-,-,06-04-2020,Uttar Pradesh,Other,6:00 PM,0.983606557,6.885245902,2.390469473,6.885245902,305,21,0.983606557,3,707
-,-,06-04-2020,West Bengal,Other,6:00 PM,3.75,12.5,0.627008386,12.5,80,10,3.75,3,708
-,-,07-04-2020,Andhra Pradesh,Other,6:00 PM,1.127819549,0.375939850,2.084802884,0.375939850,266,1,1.127819549,3,709
-,-,07-04-2020,Andaman and Nicobar Islands,Other,6:00 PM,0,0,0.078376048,0,10,0,0,0,710
-,-,07-04-2020,Arunachal Pradesh,Other,6:00 PM,0,0,0.007837605,0,1,0,0,0,711
-,-,07-04-2020,Assam,Other,6:00 PM,0,0,0.203777726,0,26,0,0,0,712
-,-,07-04-2020,Bihar,Other,6:00 PM,3.125,0,0.250803354,0,32,0,3.125,1,713
-,-,07-04-2020,Chandigarh,Other,6:00 PM,0,38.888888889,0.141076887,38.888888889,18,7,0,0,714
-,-,07-04-2020,Chhattisgarh,Other,6:00 PM,0,90,0.078376048,90,10,9,0,0,715
-,-,07-04-2020,Delhi,Other,6:00 PM,1.215277778,3.645833333,4.514460381,3.645833333,576,21,1.215277778,7,716
-,-,07-04-2020,Goa,Other,6:00 PM,0,0,0.054863234,0,7,0,0,0,717
-,-,07-04-2020,Gujarat,Other,6:00 PM,7.878787879,15.151515152,1.293204797,15.151515152,165,25,7.878787879,13,718
-,-,07-04-2020,Haryana,Other,6:00 PM,1.111111111,27.777777778,0.705384435,27.777777778,90,25,1.111111111,1,719
-,-,07-04-2020,Himachal Pradesh,Other,6:00 PM,7.692307692,15.384615385,0.101888863,15.384615385,13,2,7.692307692,1,720
-,-,07-04-2020,Jammu and Kashmir,Other,6:00 PM,1.724137931,3.448275862,0.909162160,3.448275862,116,4,1.724137931,2,721
-,-,07-04-2020,Jharkhand,Other,6:00 PM,0,0,0.031350419,0,4,0,0,0,722
-,-,07-04-2020,Karnataka,Other,6:00 PM,2.285714286,14.285714286,1.371580845,14.285714286,175,25,2.285714286,4,723
-,-,07-04-2020,Kerala,Other,6:00 PM,0.611620795,17.737003058,2.562896779,17.737003058,327,58,0.611620795,2,724
-,-,07-04-2020,Ladakh,Other,6:00 PM,0,71.428571429,0.109726468,71.428571429,14,10,0,0,725
-,-,07-04-2020,Madhya Pradesh,Other,6:00 PM,5.676855895,0,1.794811506,0,229,0,5.676855895,13,726
-,-,07-04-2020,Maharashtra,Maharashtra,6:00 PM,5.529953917,6.451612903,6.803040991,6.451612903,868,56,5.529953917,48,727
-,-,07-04-2020,Manipur,Other,6:00 PM,0,0,0.015675210,0,2,0,0,0,728
-,-,07-04-2020,Mizoram,Other,6:00 PM,0,0,0.007837605,0,1,0,0,0,729
-,-,07-04-2020,Odisha,Other,6:00 PM,2.380952381,4.761904762,0.329179403,4.761904762,42,2,2.380952381,1,730
-,-,07-04-2020,Puducherry,Other,6:00 PM,0,20,0.039188024,20,5,1,0,0,731
-,-,07-04-2020,Punjab,Other,6:00 PM,7.692307692,4.395604396,0.713222039,4.395604396,91,4,7.692307692,7,732
-,-,07-04-2020,Rajasthan,Other,6:00 PM,1.041666667,7.291666667,2.257230190,7.291666667,288,21,1.041666667,3,733
-,-,07-04-2020,Tamil Nadu,Other,6:00 PM,0.805152979,1.288244767,4.867152598,1.288244767,621,8,0.805152979,5,734
-,-,07-04-2020,Telengana,Other,6:00 PM,1.923076923,9.615384615,2.852888157,9.615384615,364,35,1.923076923,7,735
-,-,07-04-2020,Tripura,Other,6:00 PM,0,0,0.007837605,0,1,0,0,0,736
-,-,07-04-2020,Uttarakhand,Other,6:00 PM,0,16.129032258,0.242965750,16.129032258,31,5,0,0,737
-,-,07-04-2020,Uttar Pradesh,Other,6:00 PM,0.983606557,6.885245902,2.390469473,6.885245902,305,21,0.983606557,3,738
-,-,07-04-2020,West Bengal,Other,6:00 PM,3.296703297,14.285714286,0.713222039,14.285714286,91,13,3.296703297,3,739
-,-,08-04-2020,Andhra Pradesh,Other,5:00 PM,1.311475410,1.639344262,2.390469473,1.639344262,305,5,1.311475410,4,740
-,-,08-04-2020,Andaman and Nicobar Islands,Other,5:00 PM,0,0,0.078376048,0,10,0,0,0,741
-,-,08-04-2020,Arunachal Pradesh,Other,5:00 PM,0,0,0.007837605,0,1,0,0,0,742
-,-,08-04-2020,Assam,Other,5:00 PM,0,0,0.211615330,0,27,0,0,0,743
-,-,08-04-2020,Bihar,Other,5:00 PM,2.631578947,0,0.297828983,0,38,0,2.631578947,1,744
-,-,08-04-2020,Chandigarh,Other,5:00 PM,0,38.888888889,0.141076887,38.888888889,18,7,0,0,745
-,-,08-04-2020,Chhattisgarh,Other,5:00 PM,0,90,0.078376048,90,10,9,0,0,746
